Ganglioside,[M-H]-,Ceramide,M-NeuAc-H,M-Cer-C6H10O5,ion_C11H16NO8
Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4(NeuGcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,2225.133382,646.61398,1934.037972,808.6668,290.08814
Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4(NeuGcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,2253.164683,674.64526,1962.069273,836.69808,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1791.938586,536.5045,1500.843176,698.55732,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1819.969886,564.53578,1528.874476,726.5886,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1848.001187,592.56706,1556.905777,754.61988,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1876.032487,620.59834,1584.937077,782.65116,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1904.063787,648.62962,1612.968377,810.68244,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1932.095087,676.6609,1640.999677,838.71372,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1902.048137,646.61398,1610.952727,808.6668,290.08814
Fucalpha1-2GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1930.079437,674.64526,1638.984027,836.69808,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1849.944066,536.5045,1558.848656,698.55732,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1877.975366,564.53578,1586.879956,726.5886,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1906.006666,592.56706,1614.911256,754.61988,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1934.037966,620.59834,1642.942556,782.65116,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1962.069266,648.62962,1670.973856,810.68244,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1990.100566,676.6609,1699.005156,838.71372,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1960.053616,646.61398,1668.958206,808.6668,290.08814
9-OAc-NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1988.084916,674.64526,1696.989506,836.69808,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_16:0)-H,2132.039148,536.5045,1840.943738,698.55732,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_18:0)-H,2160.070448,564.53578,1868.975038,726.5886,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_20:0)-H,2188.101748,592.56706,1897.006338,754.61988,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_22:0)-H,2216.133048,620.59834,1925.037638,782.65116,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:0)-H,2244.164348,648.62962,1953.068938,810.68244,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:0)-H,2272.195648,676.6609,1981.100238,838.71372,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,2242.148698,646.61398,1951.053288,808.6668,290.08814
Galalpha1-3Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,2270.179998,674.64526,1979.084588,836.69808,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_16:0)-H,2116.044233,536.5045,1824.948823,698.55732,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_18:0)-H,2144.075533,564.53578,1852.980123,726.5886,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_20:0)-H,2172.106833,592.56706,1881.011423,754.61988,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_22:0)-H,2200.138134,620.59834,1909.042724,782.65116,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:0)-H,2228.169434,648.62962,1937.074024,810.68244,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:0)-H,2256.200734,676.6609,1965.105324,838.71372,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,2226.153784,646.61398,1935.058374,808.6668,290.08814
Galalpha1-3(Fucalpha1-2)-HGalbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,2254.185084,674.64526,1963.089674,836.69808,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1839.92333,536.5045,1548.82792,698.55732,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1867.95463,564.53578,1576.85922,726.5886,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1895.98593,592.56706,1604.89052,754.61988,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1924.017231,620.59834,1632.921821,782.65116,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1952.048531,648.62962,1660.953121,810.68244,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1980.079831,676.6609,1688.984421,838.71372,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1950.032881,646.61398,1658.937471,808.6668,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuGcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1978.064181,674.64526,1686.968771,836.69808,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,2099.028917,536.5045,1807.933507,698.55732,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,2127.060218,564.53578,1835.964808,726.5886,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,2155.091518,592.56706,1863.996108,754.61988,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,2183.122818,620.59834,1892.027408,782.65116,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,2211.154118,648.62962,1920.058708,810.68244,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,2239.185418,676.6609,1948.090008,838.71372,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,2209.138468,646.61398,1918.043058,808.6668,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,2237.169768,674.64526,1946.074358,836.69808,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,2099.028917,536.5045,1807.933507,698.55732,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,2127.060218,564.53578,1835.964808,726.5886,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,2155.091518,592.56706,1863.996108,754.61988,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,2183.122818,620.59834,1892.027408,782.65116,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,2211.154118,648.62962,1920.058708,810.68244,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,2239.185418,676.6609,1948.090008,838.71372,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,2209.138468,646.61398,1918.043058,808.6668,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,2237.169768,674.64526,1946.074358,836.69808,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,2390.124334,536.5045,2099.028924,698.55732,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,2418.155634,564.53578,2127.060224,726.5886,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,2446.186934,592.56706,2155.091524,754.61988,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,2474.218234,620.59834,2183.122824,782.65116,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,2502.249534,648.62962,2211.154124,810.68244,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,2530.280835,676.6609,2239.185425,838.71372,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,2500.233884,646.61398,2209.138474,808.6668,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-8NeuAcalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,2528.265185,674.64526,2237.169775,836.69808,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1823.928416,536.5045,1532.833006,698.55732,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1851.959716,564.53578,1560.864306,726.5886,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1879.991016,592.56706,1588.895606,754.61988,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1908.022316,620.59834,1616.926906,782.65116,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1936.053616,648.62962,1644.958206,810.68244,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1964.084916,676.6609,1672.989506,838.71372,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1934.037966,646.61398,1642.942556,808.6668,290.08814
NeuGcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1962.069266,674.64526,1670.973856,836.69808,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1725.880403,536.5045,1434.784993,698.55732,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1753.911703,564.53578,1462.816293,726.5886,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1781.943003,592.56706,1490.847593,754.61988,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1809.974303,620.59834,1518.878893,782.65116,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1838.005603,648.62962,1546.910193,810.68244,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1866.036903,676.6609,1574.941493,838.71372,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1835.989953,646.61398,1544.894543,808.6668,290.08814
KDNalpha2-3Galbeta1-3GalNAcbeta1-4(KDNalpha2-3)-HGalbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1864.021253,674.64526,1572.925843,836.69808,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1725.880403,536.5045,1434.784993,698.55732,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1753.911703,564.53578,1462.816293,726.5886,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1781.943003,592.56706,1490.847593,754.61988,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1809.974303,620.59834,1518.878893,782.65116,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1838.005603,648.62962,1546.910193,810.68244,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1866.036903,676.6609,1574.941493,838.71372,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1835.989953,646.61398,1544.894543,808.6668,290.08814
KDNalpha2-3Galbeta1-3(KDNalpha2-6)-HGalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1864.021253,674.64526,1572.925843,836.69808,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1807.933501,536.5045,1516.838091,698.55732,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1835.964801,564.53578,1544.869391,726.5886,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1863.996101,592.56706,1572.900691,754.61988,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1892.027401,620.59834,1600.931991,782.65116,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1920.058701,648.62962,1628.963291,810.68244,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1948.090002,676.6609,1656.994592,838.71372,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1918.043051,646.61398,1626.947641,808.6668,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1946.074351,674.64526,1654.978941,836.69808,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1807.933501,536.5045,1516.838091,698.55732,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1835.964801,564.53578,1544.869391,726.5886,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1863.996101,592.56706,1572.900691,754.61988,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1892.027401,620.59834,1600.931991,782.65116,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1920.058701,648.62962,1628.963291,810.68244,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1948.090002,676.6609,1656.994592,838.71372,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1918.043051,646.61398,1626.947641,808.6668,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1946.074351,674.64526,1654.978941,836.69808,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1953.99141,536.5045,1662.896,698.55732,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1982.02271,564.53578,1690.9273,726.5886,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,2010.05401,592.56706,1718.9586,754.61988,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,2038.08531,620.59834,1746.9899,782.65116,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,2066.11661,648.62962,1775.0212,810.68244,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,2094.14791,676.6609,1803.0525,838.71372,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,2064.10096,646.61398,1773.00555,808.6668,290.08814
NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)-H(Fucalpha1-4)-HGlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,2092.13226,674.64526,1801.03685,836.69808,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,1807.933501,536.5045,1516.838091,698.55732,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,1835.964801,564.53578,1544.869391,726.5886,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,1863.996101,592.56706,1572.900691,754.61988,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,1892.027401,620.59834,1600.931991,782.65116,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,1920.058701,648.62962,1628.963291,810.68244,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:0)-H,1948.090002,676.6609,1656.994592,838.71372,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:1)-H,1918.043051,646.61398,1626.947641,808.6668,290.08814
NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_26:1)-H,1946.074351,674.64526,1654.978941,836.69808,290.08814
NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_16:0)-H,2099.028917,536.5045,1807.933507,698.55732,290.08814
NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_18:0)-H,2127.060218,564.53578,1835.964808,726.5886,290.08814
NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_20:0)-H,2155.091518,592.56706,1863.996108,754.61988,290.08814
NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_22:0)-H,2183.122818,620.59834,1892.027408,782.65116,290.08814
NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3Galbeta1-4GlcNAcbeta1-3Galbeta1-4Glcbeta-Cer(d18:1_24:0)-H,2211.154118,648.62962,1920.058708,810.68244,290.08814
