ether-TG,[M+NH4]+,NL R2COOH,NL R3COOH,RCO_2,RCO_3,RCO2+74.0368,RCO3+74.0368,RCO2+74-H2O,RCO3+74-H2O
plasmenyl-TG(P-20:1_17:2_23:0)+NH4,970.9163,687.665,599.5398,249.22134,337.34654,323.2581364,411.3833364,305.2475714,393.3727714
plasmenyl-TG(P-20:1_17:2_24:0)+NH4,984.9319,701.6806,599.5398,249.22134,351.36214,323.2581364,425.3989364,305.2475714,407.3883714
plasmenyl-TG(P-20:1_17:2_24:1)+NH4,982.9163,699.665,599.5398,249.22134,349.34654,323.2581364,423.3833364,305.2475714,405.3727714
plasmenyl-TG(P-20:1_17:2_25:0)+NH4,998.9476,715.6963,599.5398,249.22134,365.37784,323.2581364,439.4146364,305.2475714,421.4040714
plasmenyl-TG(P-20:1_17:2_26:0)+NH4,1012.9632,729.7119,599.5398,249.22134,379.39344,323.2581364,453.4302364,305.2475714,435.4196714
plasmenyl-TG(P-20:1_18:0_18:0)+NH4,918.8849,617.5867,617.5867,267.26824,267.26824,341.3050364,341.3050364,323.2944714,323.2944714
plasmenyl-TG(P-20:1_18:0_18:1)+NH4,916.8693,615.5711,617.5867,267.26824,265.25264,341.3050364,339.2894364,323.2944714,321.2788714
plasmenyl-TG(P-20:1_18:0_18:2)+NH4,914.8536,613.5554,617.5867,267.26824,263.23694,341.3050364,337.2737364,323.2944714,319.2631714
plasmenyl-TG(P-20:1_18:0_18:3)+NH4,912.838,611.5398,617.5867,267.26824,261.22134,341.3050364,335.2581364,323.2944714,317.2475714
plasmenyl-TG(P-20:1_18:0_18:4)+NH4,910.8223,609.5241,617.5867,267.26824,259.20564,341.3050364,333.2424364,323.2944714,315.2318714
plasmenyl-TG(P-20:1_18:0_19:0)+NH4,932.9006,631.6024,617.5867,267.26824,281.28394,341.3050364,355.3207364,323.2944714,337.3101714
plasmenyl-TG(P-20:1_18:0_20:0)+NH4,946.9162,645.618,617.5867,267.26824,295.29954,341.3050364,369.3363364,323.2944714,351.3257714
plasmenyl-TG(P-20:1_18:0_20:1)+NH4,944.9006,643.6024,617.5867,267.26824,293.28394,341.3050364,367.3207364,323.2944714,349.3101714
plasmenyl-TG(P-20:1_18:0_20:2)+NH4,942.8849,641.5867,617.5867,267.26824,291.26824,341.3050364,365.3050364,323.2944714,347.2944714
plasmenyl-TG(P-20:1_18:0_20:3)+NH4,940.8693,639.5711,617.5867,267.26824,289.25264,341.3050364,363.2894364,323.2944714,345.2788714
plasmenyl-TG(P-20:1_18:0_20:4)+NH4,938.8536,637.5554,617.5867,267.26824,287.23694,341.3050364,361.2737364,323.2944714,343.2631714
plasmenyl-TG(P-20:1_18:0_20:5)+NH4,936.838,635.5398,617.5867,267.26824,285.22134,341.3050364,359.2581364,323.2944714,341.2475714
plasmenyl-TG(P-20:1_18:0_21:0)+NH4,960.9319,659.6337,617.5867,267.26824,309.31524,341.3050364,383.3520364,323.2944714,365.3414714
plasmenyl-TG(P-20:1_18:0_22:0)+NH4,974.9475,673.6493,617.5867,267.26824,323.33084,341.3050364,397.3676364,323.2944714,379.3570714
plasmenyl-TG(P-20:1_18:0_22:1)+NH4,972.9319,671.6337,617.5867,267.26824,321.31524,341.3050364,395.3520364,323.2944714,377.3414714
plasmenyl-TG(P-20:1_18:0_22:2)+NH4,970.9162,669.618,617.5867,267.26824,319.29954,341.3050364,393.3363364,323.2944714,375.3257714
plasmenyl-TG(P-20:1_18:0_22:3)+NH4,968.9006,667.6024,617.5867,267.26824,317.28394,341.3050364,391.3207364,323.2944714,373.3101714
plasmenyl-TG(P-20:1_18:0_22:4)+NH4,966.8849,665.5867,617.5867,267.26824,315.26824,341.3050364,389.3050364,323.2944714,371.2944714
plasmenyl-TG(P-20:1_18:0_22:5)+NH4,964.8693,663.5711,617.5867,267.26824,313.25264,341.3050364,387.2894364,323.2944714,369.2788714
plasmenyl-TG(P-20:1_18:0_22:6)+NH4,962.8536,661.5554,617.5867,267.26824,311.23694,341.3050364,385.2737364,323.2944714,367.2631714
plasmenyl-TG(P-20:1_18:0_23:0)+NH4,988.9632,687.665,617.5867,267.26824,337.34654,341.3050364,411.3833364,323.2944714,393.3727714
plasmenyl-TG(P-20:1_18:0_24:0)+NH4,1002.9788,701.6806,617.5867,267.26824,351.36214,341.3050364,425.3989364,323.2944714,407.3883714
plasmenyl-TG(P-20:1_18:0_24:1)+NH4,1000.9632,699.665,617.5867,267.26824,349.34654,341.3050364,423.3833364,323.2944714,405.3727714
plasmenyl-TG(P-20:1_18:0_25:0)+NH4,1016.9945,715.6963,617.5867,267.26824,365.37784,341.3050364,439.4146364,323.2944714,421.4040714
plasmenyl-TG(P-20:1_18:0_26:0)+NH4,1031.0101,729.7119,617.5867,267.26824,379.39344,341.3050364,453.4302364,323.2944714,435.4196714
plasmenyl-TG(P-20:1_18:1_18:1)+NH4,914.8537,615.5711,615.5711,265.25264,265.25264,339.2894364,339.2894364,321.2788714,321.2788714
plasmenyl-TG(P-20:1_18:1_18:2)+NH4,912.838,613.5554,615.5711,265.25264,263.23694,339.2894364,337.2737364,321.2788714,319.2631714
plasmenyl-TG(P-20:1_18:1_18:3)+NH4,910.8224,611.5398,615.5711,265.25264,261.22134,339.2894364,335.2581364,321.2788714,317.2475714
plasmenyl-TG(P-20:1_18:1_18:4)+NH4,908.8067,609.5241,615.5711,265.25264,259.20564,339.2894364,333.2424364,321.2788714,315.2318714
plasmenyl-TG(P-20:1_18:1_19:0)+NH4,930.885,631.6024,615.5711,265.25264,281.28394,339.2894364,355.3207364,321.2788714,337.3101714
plasmenyl-TG(P-20:1_18:1_20:0)+NH4,944.9006,645.618,615.5711,265.25264,295.29954,339.2894364,369.3363364,321.2788714,351.3257714
plasmenyl-TG(P-20:1_18:1_20:1)+NH4,942.885,643.6024,615.5711,265.25264,293.28394,339.2894364,367.3207364,321.2788714,349.3101714
plasmenyl-TG(P-20:1_18:1_20:2)+NH4,940.8693,641.5867,615.5711,265.25264,291.26824,339.2894364,365.3050364,321.2788714,347.2944714
plasmenyl-TG(P-20:1_18:1_20:3)+NH4,938.8537,639.5711,615.5711,265.25264,289.25264,339.2894364,363.2894364,321.2788714,345.2788714
plasmenyl-TG(P-20:1_18:1_20:4)+NH4,936.838,637.5554,615.5711,265.25264,287.23694,339.2894364,361.2737364,321.2788714,343.2631714
plasmenyl-TG(P-20:1_18:1_20:5)+NH4,934.8224,635.5398,615.5711,265.25264,285.22134,339.2894364,359.2581364,321.2788714,341.2475714
plasmenyl-TG(P-20:1_18:1_21:0)+NH4,958.9163,659.6337,615.5711,265.25264,309.31524,339.2894364,383.3520364,321.2788714,365.3414714
plasmenyl-TG(P-20:1_18:1_22:0)+NH4,972.9319,673.6493,615.5711,265.25264,323.33084,339.2894364,397.3676364,321.2788714,379.3570714
plasmenyl-TG(P-20:1_18:1_22:1)+NH4,970.9163,671.6337,615.5711,265.25264,321.31524,339.2894364,395.3520364,321.2788714,377.3414714
plasmenyl-TG(P-20:1_18:1_22:2)+NH4,968.9006,669.618,615.5711,265.25264,319.29954,339.2894364,393.3363364,321.2788714,375.3257714
plasmenyl-TG(P-20:1_18:1_22:3)+NH4,966.885,667.6024,615.5711,265.25264,317.28394,339.2894364,391.3207364,321.2788714,373.3101714
plasmenyl-TG(P-20:1_18:1_22:4)+NH4,964.8693,665.5867,615.5711,265.25264,315.26824,339.2894364,389.3050364,321.2788714,371.2944714
plasmenyl-TG(P-20:1_18:1_22:5)+NH4,962.8537,663.5711,615.5711,265.25264,313.25264,339.2894364,387.2894364,321.2788714,369.2788714
plasmenyl-TG(P-20:1_18:1_22:6)+NH4,960.838,661.5554,615.5711,265.25264,311.23694,339.2894364,385.2737364,321.2788714,367.2631714
plasmenyl-TG(P-20:1_18:1_23:0)+NH4,986.9476,687.665,615.5711,265.25264,337.34654,339.2894364,411.3833364,321.2788714,393.3727714
plasmenyl-TG(P-20:1_18:1_24:0)+NH4,1000.9632,701.6806,615.5711,265.25264,351.36214,339.2894364,425.3989364,321.2788714,407.3883714
plasmenyl-TG(P-20:1_18:1_24:1)+NH4,998.9476,699.665,615.5711,265.25264,349.34654,339.2894364,423.3833364,321.2788714,405.3727714
plasmenyl-TG(P-20:1_18:1_25:0)+NH4,1014.9789,715.6963,615.5711,265.25264,365.37784,339.2894364,439.4146364,321.2788714,421.4040714
plasmenyl-TG(P-20:1_18:1_26:0)+NH4,1028.9945,729.7119,615.5711,265.25264,379.39344,339.2894364,453.4302364,321.2788714,435.4196714
plasmenyl-TG(P-20:1_18:2_18:2)+NH4,910.8223,613.5554,613.5554,263.23694,263.23694,337.2737364,337.2737364,319.2631714,319.2631714
plasmenyl-TG(P-20:1_18:2_18:3)+NH4,908.8067,611.5398,613.5554,263.23694,261.22134,337.2737364,335.2581364,319.2631714,317.2475714
plasmenyl-TG(P-20:1_18:2_18:4)+NH4,906.791,609.5241,613.5554,263.23694,259.20564,337.2737364,333.2424364,319.2631714,315.2318714
plasmenyl-TG(P-20:1_18:2_19:0)+NH4,928.8693,631.6024,613.5554,263.23694,281.28394,337.2737364,355.3207364,319.2631714,337.3101714
plasmenyl-TG(P-20:1_18:2_20:0)+NH4,942.8849,645.618,613.5554,263.23694,295.29954,337.2737364,369.3363364,319.2631714,351.3257714
plasmenyl-TG(P-20:1_18:2_20:1)+NH4,940.8693,643.6024,613.5554,263.23694,293.28394,337.2737364,367.3207364,319.2631714,349.3101714
plasmenyl-TG(P-20:1_18:2_20:2)+NH4,938.8536,641.5867,613.5554,263.23694,291.26824,337.2737364,365.3050364,319.2631714,347.2944714
plasmenyl-TG(P-20:1_18:2_20:3)+NH4,936.838,639.5711,613.5554,263.23694,289.25264,337.2737364,363.2894364,319.2631714,345.2788714
plasmenyl-TG(P-20:1_18:2_20:4)+NH4,934.8223,637.5554,613.5554,263.23694,287.23694,337.2737364,361.2737364,319.2631714,343.2631714
plasmenyl-TG(P-20:1_18:2_20:5)+NH4,932.8067,635.5398,613.5554,263.23694,285.22134,337.2737364,359.2581364,319.2631714,341.2475714
plasmenyl-TG(P-20:1_18:2_21:0)+NH4,956.9006,659.6337,613.5554,263.23694,309.31524,337.2737364,383.3520364,319.2631714,365.3414714
plasmenyl-TG(P-20:1_18:2_22:0)+NH4,970.9162,673.6493,613.5554,263.23694,323.33084,337.2737364,397.3676364,319.2631714,379.3570714
plasmenyl-TG(P-20:1_18:2_22:1)+NH4,968.9006,671.6337,613.5554,263.23694,321.31524,337.2737364,395.3520364,319.2631714,377.3414714
plasmenyl-TG(P-20:1_18:2_22:2)+NH4,966.8849,669.618,613.5554,263.23694,319.29954,337.2737364,393.3363364,319.2631714,375.3257714
plasmenyl-TG(P-20:1_18:2_22:3)+NH4,964.8693,667.6024,613.5554,263.23694,317.28394,337.2737364,391.3207364,319.2631714,373.3101714
plasmenyl-TG(P-20:1_18:2_22:4)+NH4,962.8536,665.5867,613.5554,263.23694,315.26824,337.2737364,389.3050364,319.2631714,371.2944714
plasmenyl-TG(P-20:1_18:2_22:5)+NH4,960.838,663.5711,613.5554,263.23694,313.25264,337.2737364,387.2894364,319.2631714,369.2788714
plasmenyl-TG(P-20:1_18:2_22:6)+NH4,958.8223,661.5554,613.5554,263.23694,311.23694,337.2737364,385.2737364,319.2631714,367.2631714
plasmenyl-TG(P-20:1_18:2_23:0)+NH4,984.9319,687.665,613.5554,263.23694,337.34654,337.2737364,411.3833364,319.2631714,393.3727714
plasmenyl-TG(P-20:1_18:2_24:0)+NH4,998.9475,701.6806,613.5554,263.23694,351.36214,337.2737364,425.3989364,319.2631714,407.3883714
plasmenyl-TG(P-20:1_18:2_24:1)+NH4,996.9319,699.665,613.5554,263.23694,349.34654,337.2737364,423.3833364,319.2631714,405.3727714
plasmenyl-TG(P-20:1_18:2_25:0)+NH4,1012.9632,715.6963,613.5554,263.23694,365.37784,337.2737364,439.4146364,319.2631714,421.4040714
plasmenyl-TG(P-20:1_18:2_26:0)+NH4,1026.9788,729.7119,613.5554,263.23694,379.39344,337.2737364,453.4302364,319.2631714,435.4196714
plasmenyl-TG(P-20:1_18:3_18:3)+NH4,906.7911,611.5398,611.5398,261.22134,261.22134,335.2581364,335.2581364,317.2475714,317.2475714
plasmenyl-TG(P-20:1_18:3_18:4)+NH4,904.7754,609.5241,611.5398,261.22134,259.20564,335.2581364,333.2424364,317.2475714,315.2318714
plasmenyl-TG(P-20:1_18:3_19:0)+NH4,926.8537,631.6024,611.5398,261.22134,281.28394,335.2581364,355.3207364,317.2475714,337.3101714
plasmenyl-TG(P-20:1_18:3_20:0)+NH4,940.8693,645.618,611.5398,261.22134,295.29954,335.2581364,369.3363364,317.2475714,351.3257714
plasmenyl-TG(P-20:1_18:3_20:1)+NH4,938.8537,643.6024,611.5398,261.22134,293.28394,335.2581364,367.3207364,317.2475714,349.3101714
plasmenyl-TG(P-20:1_18:3_20:2)+NH4,936.838,641.5867,611.5398,261.22134,291.26824,335.2581364,365.3050364,317.2475714,347.2944714
plasmenyl-TG(P-20:1_18:3_20:3)+NH4,934.8224,639.5711,611.5398,261.22134,289.25264,335.2581364,363.2894364,317.2475714,345.2788714
plasmenyl-TG(P-20:1_18:3_20:4)+NH4,932.8067,637.5554,611.5398,261.22134,287.23694,335.2581364,361.2737364,317.2475714,343.2631714
plasmenyl-TG(P-20:1_18:3_20:5)+NH4,930.7911,635.5398,611.5398,261.22134,285.22134,335.2581364,359.2581364,317.2475714,341.2475714
plasmenyl-TG(P-20:1_18:3_21:0)+NH4,954.885,659.6337,611.5398,261.22134,309.31524,335.2581364,383.3520364,317.2475714,365.3414714
plasmenyl-TG(P-20:1_18:3_22:0)+NH4,968.9006,673.6493,611.5398,261.22134,323.33084,335.2581364,397.3676364,317.2475714,379.3570714
plasmenyl-TG(P-20:1_18:3_22:1)+NH4,966.885,671.6337,611.5398,261.22134,321.31524,335.2581364,395.3520364,317.2475714,377.3414714
plasmenyl-TG(P-20:1_18:3_22:2)+NH4,964.8693,669.618,611.5398,261.22134,319.29954,335.2581364,393.3363364,317.2475714,375.3257714
plasmenyl-TG(P-20:1_18:3_22:3)+NH4,962.8537,667.6024,611.5398,261.22134,317.28394,335.2581364,391.3207364,317.2475714,373.3101714
plasmenyl-TG(P-20:1_18:3_22:4)+NH4,960.838,665.5867,611.5398,261.22134,315.26824,335.2581364,389.3050364,317.2475714,371.2944714
plasmenyl-TG(P-20:1_18:3_22:5)+NH4,958.8224,663.5711,611.5398,261.22134,313.25264,335.2581364,387.2894364,317.2475714,369.2788714
plasmenyl-TG(P-20:1_18:3_22:6)+NH4,956.8067,661.5554,611.5398,261.22134,311.23694,335.2581364,385.2737364,317.2475714,367.2631714
plasmenyl-TG(P-20:1_18:3_23:0)+NH4,982.9163,687.665,611.5398,261.22134,337.34654,335.2581364,411.3833364,317.2475714,393.3727714
plasmenyl-TG(P-20:1_18:3_24:0)+NH4,996.9319,701.6806,611.5398,261.22134,351.36214,335.2581364,425.3989364,317.2475714,407.3883714
plasmenyl-TG(P-20:1_18:3_24:1)+NH4,994.9163,699.665,611.5398,261.22134,349.34654,335.2581364,423.3833364,317.2475714,405.3727714
plasmenyl-TG(P-20:1_18:3_25:0)+NH4,1010.9476,715.6963,611.5398,261.22134,365.37784,335.2581364,439.4146364,317.2475714,421.4040714
plasmenyl-TG(P-20:1_18:3_26:0)+NH4,1024.9632,729.7119,611.5398,261.22134,379.39344,335.2581364,453.4302364,317.2475714,435.4196714
plasmenyl-TG(P-20:1_18:4_18:4)+NH4,902.7597,609.5241,609.5241,259.20564,259.20564,333.2424364,333.2424364,315.2318714,315.2318714
plasmenyl-TG(P-20:1_18:4_19:0)+NH4,924.838,631.6024,609.5241,259.20564,281.28394,333.2424364,355.3207364,315.2318714,337.3101714
plasmenyl-TG(P-20:1_18:4_20:0)+NH4,938.8536,645.618,609.5241,259.20564,295.29954,333.2424364,369.3363364,315.2318714,351.3257714
plasmenyl-TG(P-20:1_18:4_20:1)+NH4,936.838,643.6024,609.5241,259.20564,293.28394,333.2424364,367.3207364,315.2318714,349.3101714
plasmenyl-TG(P-20:1_18:4_20:2)+NH4,934.8223,641.5867,609.5241,259.20564,291.26824,333.2424364,365.3050364,315.2318714,347.2944714
plasmenyl-TG(P-20:1_18:4_20:3)+NH4,932.8067,639.5711,609.5241,259.20564,289.25264,333.2424364,363.2894364,315.2318714,345.2788714
plasmenyl-TG(P-20:1_18:4_20:4)+NH4,930.791,637.5554,609.5241,259.20564,287.23694,333.2424364,361.2737364,315.2318714,343.2631714
plasmenyl-TG(P-20:1_18:4_20:5)+NH4,928.7754,635.5398,609.5241,259.20564,285.22134,333.2424364,359.2581364,315.2318714,341.2475714
plasmenyl-TG(P-20:1_18:4_21:0)+NH4,952.8693,659.6337,609.5241,259.20564,309.31524,333.2424364,383.3520364,315.2318714,365.3414714
plasmenyl-TG(P-20:1_18:4_22:0)+NH4,966.8849,673.6493,609.5241,259.20564,323.33084,333.2424364,397.3676364,315.2318714,379.3570714
plasmenyl-TG(P-20:1_18:4_22:1)+NH4,964.8693,671.6337,609.5241,259.20564,321.31524,333.2424364,395.3520364,315.2318714,377.3414714
plasmenyl-TG(P-20:1_18:4_22:2)+NH4,962.8536,669.618,609.5241,259.20564,319.29954,333.2424364,393.3363364,315.2318714,375.3257714
plasmenyl-TG(P-20:1_18:4_22:3)+NH4,960.838,667.6024,609.5241,259.20564,317.28394,333.2424364,391.3207364,315.2318714,373.3101714
plasmenyl-TG(P-20:1_18:4_22:4)+NH4,958.8223,665.5867,609.5241,259.20564,315.26824,333.2424364,389.3050364,315.2318714,371.2944714
plasmenyl-TG(P-20:1_18:4_22:5)+NH4,956.8067,663.5711,609.5241,259.20564,313.25264,333.2424364,387.2894364,315.2318714,369.2788714
plasmenyl-TG(P-20:1_18:4_22:6)+NH4,954.791,661.5554,609.5241,259.20564,311.23694,333.2424364,385.2737364,315.2318714,367.2631714
plasmenyl-TG(P-20:1_18:4_23:0)+NH4,980.9006,687.665,609.5241,259.20564,337.34654,333.2424364,411.3833364,315.2318714,393.3727714
plasmenyl-TG(P-20:1_18:4_24:0)+NH4,994.9162,701.6806,609.5241,259.20564,351.36214,333.2424364,425.3989364,315.2318714,407.3883714
plasmenyl-TG(P-20:1_18:4_24:1)+NH4,992.9006,699.665,609.5241,259.20564,349.34654,333.2424364,423.3833364,315.2318714,405.3727714
plasmenyl-TG(P-20:1_18:4_25:0)+NH4,1008.9319,715.6963,609.5241,259.20564,365.37784,333.2424364,439.4146364,315.2318714,421.4040714
plasmenyl-TG(P-20:1_18:4_26:0)+NH4,1022.9475,729.7119,609.5241,259.20564,379.39344,333.2424364,453.4302364,315.2318714,435.4196714
plasmenyl-TG(P-20:1_19:0_19:0)+NH4,946.9163,631.6024,631.6024,281.28394,281.28394,355.3207364,355.3207364,337.3101714,337.3101714
plasmenyl-TG(P-20:1_19:0_20:0)+NH4,960.9319,645.618,631.6024,281.28394,295.29954,355.3207364,369.3363364,337.3101714,351.3257714
plasmenyl-TG(P-20:1_19:0_20:1)+NH4,958.9163,643.6024,631.6024,281.28394,293.28394,355.3207364,367.3207364,337.3101714,349.3101714
plasmenyl-TG(P-20:1_19:0_20:2)+NH4,956.9006,641.5867,631.6024,281.28394,291.26824,355.3207364,365.3050364,337.3101714,347.2944714
plasmenyl-TG(P-20:1_19:0_20:3)+NH4,954.885,639.5711,631.6024,281.28394,289.25264,355.3207364,363.2894364,337.3101714,345.2788714
plasmenyl-TG(P-20:1_19:0_20:4)+NH4,952.8693,637.5554,631.6024,281.28394,287.23694,355.3207364,361.2737364,337.3101714,343.2631714
plasmenyl-TG(P-20:1_19:0_20:5)+NH4,950.8537,635.5398,631.6024,281.28394,285.22134,355.3207364,359.2581364,337.3101714,341.2475714
plasmenyl-TG(P-20:1_19:0_21:0)+NH4,974.9476,659.6337,631.6024,281.28394,309.31524,355.3207364,383.3520364,337.3101714,365.3414714
plasmenyl-TG(P-20:1_19:0_22:0)+NH4,988.9632,673.6493,631.6024,281.28394,323.33084,355.3207364,397.3676364,337.3101714,379.3570714
plasmenyl-TG(P-20:1_19:0_22:1)+NH4,986.9476,671.6337,631.6024,281.28394,321.31524,355.3207364,395.3520364,337.3101714,377.3414714
plasmenyl-TG(P-20:1_19:0_22:2)+NH4,984.9319,669.618,631.6024,281.28394,319.29954,355.3207364,393.3363364,337.3101714,375.3257714
plasmenyl-TG(P-20:1_19:0_22:3)+NH4,982.9163,667.6024,631.6024,281.28394,317.28394,355.3207364,391.3207364,337.3101714,373.3101714
plasmenyl-TG(P-20:1_19:0_22:4)+NH4,980.9006,665.5867,631.6024,281.28394,315.26824,355.3207364,389.3050364,337.3101714,371.2944714
plasmenyl-TG(P-20:1_19:0_22:5)+NH4,978.885,663.5711,631.6024,281.28394,313.25264,355.3207364,387.2894364,337.3101714,369.2788714
plasmenyl-TG(P-20:1_19:0_22:6)+NH4,976.8693,661.5554,631.6024,281.28394,311.23694,355.3207364,385.2737364,337.3101714,367.2631714
plasmenyl-TG(P-20:1_19:0_23:0)+NH4,1002.9789,687.665,631.6024,281.28394,337.34654,355.3207364,411.3833364,337.3101714,393.3727714
plasmenyl-TG(P-20:1_19:0_24:0)+NH4,1016.9945,701.6806,631.6024,281.28394,351.36214,355.3207364,425.3989364,337.3101714,407.3883714
plasmenyl-TG(P-20:1_19:0_24:1)+NH4,1014.9789,699.665,631.6024,281.28394,349.34654,355.3207364,423.3833364,337.3101714,405.3727714
plasmenyl-TG(P-20:1_19:0_25:0)+NH4,1031.0102,715.6963,631.6024,281.28394,365.37784,355.3207364,439.4146364,337.3101714,421.4040714
plasmenyl-TG(P-20:1_19:0_26:0)+NH4,1045.0258,729.7119,631.6024,281.28394,379.39344,355.3207364,453.4302364,337.3101714,435.4196714
plasmenyl-TG(P-20:1_20:0_20:0)+NH4,974.9475,645.618,645.618,295.29954,295.29954,369.3363364,369.3363364,351.3257714,351.3257714
plasmenyl-TG(P-20:1_20:0_20:1)+NH4,972.9319,643.6024,645.618,295.29954,293.28394,369.3363364,367.3207364,351.3257714,349.3101714
plasmenyl-TG(P-20:1_20:0_20:2)+NH4,970.9162,641.5867,645.618,295.29954,291.26824,369.3363364,365.3050364,351.3257714,347.2944714
plasmenyl-TG(P-20:1_20:0_20:3)+NH4,968.9006,639.5711,645.618,295.29954,289.25264,369.3363364,363.2894364,351.3257714,345.2788714
plasmenyl-TG(P-20:1_20:0_20:4)+NH4,966.8849,637.5554,645.618,295.29954,287.23694,369.3363364,361.2737364,351.3257714,343.2631714
plasmenyl-TG(P-20:1_20:0_20:5)+NH4,964.8693,635.5398,645.618,295.29954,285.22134,369.3363364,359.2581364,351.3257714,341.2475714
plasmenyl-TG(P-20:1_20:0_21:0)+NH4,988.9632,659.6337,645.618,295.29954,309.31524,369.3363364,383.3520364,351.3257714,365.3414714
plasmenyl-TG(P-20:1_20:0_22:0)+NH4,1002.9788,673.6493,645.618,295.29954,323.33084,369.3363364,397.3676364,351.3257714,379.3570714
plasmenyl-TG(P-20:1_20:0_22:1)+NH4,1000.9632,671.6337,645.618,295.29954,321.31524,369.3363364,395.3520364,351.3257714,377.3414714
plasmenyl-TG(P-20:1_20:0_22:2)+NH4,998.9475,669.618,645.618,295.29954,319.29954,369.3363364,393.3363364,351.3257714,375.3257714
plasmenyl-TG(P-20:1_20:0_22:3)+NH4,996.9319,667.6024,645.618,295.29954,317.28394,369.3363364,391.3207364,351.3257714,373.3101714
plasmenyl-TG(P-20:1_20:0_22:4)+NH4,994.9162,665.5867,645.618,295.29954,315.26824,369.3363364,389.3050364,351.3257714,371.2944714
plasmenyl-TG(P-20:1_20:0_22:5)+NH4,992.9006,663.5711,645.618,295.29954,313.25264,369.3363364,387.2894364,351.3257714,369.2788714
plasmenyl-TG(P-20:1_20:0_22:6)+NH4,990.8849,661.5554,645.618,295.29954,311.23694,369.3363364,385.2737364,351.3257714,367.2631714
plasmenyl-TG(P-20:1_20:0_23:0)+NH4,1016.9945,687.665,645.618,295.29954,337.34654,369.3363364,411.3833364,351.3257714,393.3727714
plasmenyl-TG(P-20:1_20:0_24:0)+NH4,1031.0101,701.6806,645.618,295.29954,351.36214,369.3363364,425.3989364,351.3257714,407.3883714
plasmenyl-TG(P-20:1_20:0_24:1)+NH4,1028.9945,699.665,645.618,295.29954,349.34654,369.3363364,423.3833364,351.3257714,405.3727714
plasmenyl-TG(P-20:1_20:0_25:0)+NH4,1045.0258,715.6963,645.618,295.29954,365.37784,369.3363364,439.4146364,351.3257714,421.4040714
plasmenyl-TG(P-20:1_20:0_26:0)+NH4,1059.0414,729.7119,645.618,295.29954,379.39344,369.3363364,453.4302364,351.3257714,435.4196714
plasmenyl-TG(P-20:1_20:1_20:1)+NH4,970.9163,643.6024,643.6024,293.28394,293.28394,367.3207364,367.3207364,349.3101714,349.3101714
plasmenyl-TG(P-20:1_20:1_20:2)+NH4,968.9006,641.5867,643.6024,293.28394,291.26824,367.3207364,365.3050364,349.3101714,347.2944714
plasmenyl-TG(P-20:1_20:1_20:3)+NH4,966.885,639.5711,643.6024,293.28394,289.25264,367.3207364,363.2894364,349.3101714,345.2788714
plasmenyl-TG(P-20:1_20:1_20:4)+NH4,964.8693,637.5554,643.6024,293.28394,287.23694,367.3207364,361.2737364,349.3101714,343.2631714
plasmenyl-TG(P-20:1_20:1_20:5)+NH4,962.8537,635.5398,643.6024,293.28394,285.22134,367.3207364,359.2581364,349.3101714,341.2475714
plasmenyl-TG(P-20:1_20:1_21:0)+NH4,986.9476,659.6337,643.6024,293.28394,309.31524,367.3207364,383.3520364,349.3101714,365.3414714
plasmenyl-TG(P-20:1_20:1_22:0)+NH4,1000.9632,673.6493,643.6024,293.28394,323.33084,367.3207364,397.3676364,349.3101714,379.3570714
plasmenyl-TG(P-20:1_20:1_22:1)+NH4,998.9476,671.6337,643.6024,293.28394,321.31524,367.3207364,395.3520364,349.3101714,377.3414714
plasmenyl-TG(P-20:1_20:1_22:2)+NH4,996.9319,669.618,643.6024,293.28394,319.29954,367.3207364,393.3363364,349.3101714,375.3257714
